reaction_id,ec4
14458,2.1.1.342
14459,1.3.1.M12
14460,1.3.1.M12
16488,7.1.1.1
16489,2.7.1.23
10261,2.1.1.139
10262,1.4.3.23
10263,1.13.12.-
10268,1.21.98.2
17157,1.14.13.9
17158,1.13.11.11
17158,1.13.11.52
17159,1.13.11.6
17160,3.7.1.3
17161,3.5.1.9
20112,1.1.1.132
20113,5.1.3.37
20114,2.4.1.33
11476,6.3.3.4
11477,1.14.11.21
11478,2.5.1.66
11479,3.5.3.22
11480,1.14.11.21
11481,1.14.11.21
18890,7.1.1.1
18891,2.7.1.23
18892,3.1.3.108
5385,1.1.1.132
5386,5.1.3.37
5387,2.4.1.33
20138,3.6.1.9
20139,3.1.3.5
20140,4.2.1.M11
20141,4.1.99.M2
20142,3.6.1.M1
20143,2.4.1.M16
20144,3.5.1.M4
20145,2.3.1.M33
5273,4.2.3.144
5274,1.14.14.58
5352,1.1.3.M5
5353,1.13.99.3
5354,1.13.99.3
5355,1.13.99.3
5356,1.1.1.1
5357,1.1.3.M5
5359,1.1.3.M5
5362,1.2.1.5
22277,4.1.1.37
22278,1.3.98.3
22279,1.21.98.3
22280,1.3.5.3
22281,1.3.7.7
22282,1.3.5.3
4434,3.2.1.67
4435,5.3.1.12
4437,3.1.1.11
7031,4.2.1.105
7032,4.2.1.105
16960,2.4.1.168
16961,2.4.2.39
16963,2.4.2.39
20313,3.1.4.2
20313,3.1.4.46
20314,3.1.1.4
20315,3.1.1.5
20316,2.3.1.23
18398,1.1.1.313
9445,1.5.1.51
9446,2.5.1.140
9447,2.7.1.225
9448,6.2.1.72
7519,2.4.1.34
12520,2.7.1.82
12521,2.7.7.14
12522,2.7.8.1
8335,1.2.1.10
10737,5.4.2.9
10738,4.1.1.82
4314,4.2.3.55
4315,5.5.1.17
10543,2.1.1.255
10544,4.2.3.118
7379,1.1.1.110
7380,2.6.1.1
7380,2.6.1.27
23624,2.4.2.41
5267,2.7.8.29
17427,2.3.1.8
17428,2.3.3.15
13176,1.1.3.44
13177,2.4.1.285
13178,2.6.1.95
13179,3.5.1.113
14072,2.4.1.168
21369,1.2.1.73
4744,4.2.1.76
23054,5.4.2.9
23055,4.1.1.82
23056,1.1.1.309
23057,4.2.1.166
23058,2.7.7.93
23059,2.3.3.18
23060,2.7.8.23
23061,1.13.11.72
23062,2.7.8.23
23063,2.3.1.183
23071,2.1.1.326
20168,4.2.3.97
7218,5.4.2.5
7218,5.4.2.8
7218,5.4.2.3
7218,5.4.2.10
7218,5.4.2.2
7219,5.3.1.9
7220,2.4.1.16
21786,5.4.99.2
21787,4.1.1.M5
21788,2.8.3.M4
6869,2.3.1.175
15657,1.1.1.-
15657,4.2.1.-
18272,1.3.1.51
18274,1.3.1.M28
18275,1.14.14.90
18277,1.14.14.90
22498,2.4.1.43
15255,4.1.1.37
15256,1.3.3.3
15257,1.3.3.4
15258,1.14.13.81
15259,1.14.13.81
15260,1.14.13.81
15261,1.3.7.7
10180,3.1.3.56
10181,3.1.3.57
10182,3.1.3.25
8648,1.14.19.49
14175,2.7.7.44
14176,2.7.1.43
14177,1.13.99.1
17123,2.4.1.99
17124,2.4.1.100
17125,2.4.1.10
17127,2.4.1.10
13070,1.11.2.5
13071,2.1.1.304
13075,2.1.1.M6
13078,6.2.1.66
7313,2.4.1.264
7314,2.4.1.252
7315,2.7.8.31
21613,1.14.14.36
21614,1.14.14.37
21615,2.4.1.178
22510,3.8.1.3
22511,1.2.1.4
22512,3.8.1.5
22513,1.1.2.7
22514,1.1.2.7
15953,2.4.1.85
15954,1.14.14.36
15955,1.14.14.37
6430,2.4.1.178
22061,1.13.11.30
22062,1.14.18.1
22062,1.10.3.1
20298,2.4.1.63
20299,1.14.14.38
20299,1.14.14.39
20300,1.14.14.41
20464,2.1.1.270
10136,1.14.14.40
10137,2.4.1.354
10138,4.8.1.d
10142,1.14.14.77
15184,2.1.1.315
15189,1.14.13.M73
15191,6.2.1.74
15194,2.3.1.M72
6698,1.14.14.38
6698,1.14.14.39
6699,2.4.1.63
4070,3.5.1.20
4070,3.5.1.6
4071,3.5.3.6
4072,1.5.1.2
4073,2.1.3.3
4073,2.1.3.6
4073,3.5.3.12
4074,2.6.1.13
14962,2.4.1.196
17883,6.3.2.26
17884,1.21.3.1
12156,3.6.1.58
12157,3.6.1.58
12158,3.6.1.69
12161,3.6.1.69
12934,2.4.1.174
12935,2.4.1.226
12936,2.4.1.175
16325,1.2.1.41
16326,1.5.1.2
16327,2.7.2.11
7838,1.14.19.M25
7839,2.3.1.M75
7841,1.14.13.M73
7843,6.2.1.74
10513,4.1.2.46
10514,3.2.1.21
10515,3.2.1.21
10190,3.6.1.55
18095,2.4.1.264
18096,2.4.1.252
18097,2.7.8.31
18098,2.4.1.251
18102,2.5.1.95
9025,1.5.1.2
9026,2.6.1.13
17003,3.2.1.117
17004,4.1.2.10
17005,3.2.1.118
16994,6.3.2.6
16995,4.3.2.2
16996,3.5.4.10
16997,4.1.1.21
16998,2.1.2.3
16999,2.1.2.3
23111,2.1.1.47
23112,2.6.1.99
23113,1.1.1.397
23114,2.1.1.328
11692,1.14.13.231
15117,4.1.2.46
15118,3.2.1.21
23224,3.5.1.25
23225,3.5.99.6
18965,4.4.1.13
18966,2.1.1.9
18967,7.6.2.3
18968,3.4.19.13
18969,2.1.1.9
18970,2.5.1.18
18971,3.4.17.b
18972,3.4.13.M2
18974,3.4.13.23
4695,1.17.4.1
4696,2.7.4.6
4697,1.1.98.6
4698,1.17.4.1
11429,2.4.1.134
11430,2.4.2.26
11431,2.4.1.133
11432,2.4.1.135
14450,1.5.1.21
14451,2.6.1.8
5850,4.1.2.10
5851,3.2.1.119
13847,2.5.1.62
8708,2.3.2.15
12618,4.1.2.11
17380,1.1.1.362
17381,1.1.3.45
17382,1.3.3.14
17383,2.1.1.288
17384,5.5.1.23
17385,2.4.1.326
17386,2.4.1.327
17388,2.4.1.327
15204,4.1.2.46
15205,3.2.1.21
15206,3.2.1.21
22758,2.7.1.59
4533,2.3.1.80
4534,4.3.1.17
4534,4.4.1.28
4534,4.4.1.35
4534,4.4.1.13
4534,4.4.1.25
4535,3.5.99.10
4536,4.4.1.13
4537,7.6.2.3
4538,3.4.19.13
4539,2.5.1.18
4540,3.4.13.23
16010,1.17.4.1
16011,2.7.4.6
18306,4.2.3.66
18307,4.2.3.198
7388,4.1.2.46
7389,3.2.1.21
16696,2.1.3.15
20318,3.5.1.115
19067,3.2.1.32
19068,3.2.1.72
19549,3.5.4.13
19550,3.6.1.9
19550,3.6.1.23
19551,2.7.4.16
19552,2.7.4.12
19552,2.7.4.9
19552,2.7.4.13
19553,1.17.4.1
19554,1.17.4.1
19555,2.7.4.6
19556,2.7.4.6
19557,2.7.4.6
19558,2.1.1.45
19559,1.1.98.6
19560,1.1.98.6
19561,1.17.4.1
19562,1.17.4.1
19563,2.1.1.45
19564,2.1.1.45
11407,2.1.1.38
11408,1.-.-.-
9249,2.4.1.115
9251,2.4.2.51
9252,2.3.1.215
4226,4.1.1.80
4227,2.6.1.1
4227,2.6.1.27
4227,2.6.1.57
4227,2.6.1.5
4228,1.1.1.1
4229,2.6.1.58
12951,3.5.4.26
12952,1.1.1.193
12953,2.5.1.9
12954,2.7.1.26
12955,2.7.7.2
12956,2.5.1.78
12957,3.1.3.104
12958,3.5.4.25
12959,4.1.99.12
5563,5.4.2.3
5564,5.3.1.9
5565,2.3.1.4
5566,2.6.1.16
5567,2.7.1.2
5567,2.7.1.1
5568,2.7.7.23
12283,1.3.99.8
12284,6.2.1.31
7249,3.5.4.13
7250,3.6.1.9
7250,3.6.1.23
7251,2.7.4.16
7252,2.7.4.12
7252,2.7.4.9
7252,2.7.4.13
7253,2.7.4.6
7254,2.1.1.45
7255,1.1.98.6
7256,1.1.98.6
7257,2.1.1.45
7258,2.1.1.45
18659,6.2.1.M32
18660,1.14.15.37
18661,1.14.99.68
18664,2.1.1.353
11419,1.1.1.54
11420,1.1.1.2
11423,1.1.1.21
13702,2.4.1.115
13703,1.14.20.4
22327,1.2.3.13
22328,2.6.1.1
22328,2.6.1.27
22328,2.6.1.57
22328,2.6.1.5
18353,2.5.1.62
18354,1.14.13.122
18355,1.17.7.2
18356,1.1.1.294
18357,2.5.1.62
16083,2.5.1.1
16084,4.2.3.25
8730,1.1.1.216
8731,1.8.3.6
8732,2.7.1.216
8733,2.7.4.32
9215,3.2.1.177
9216,3.2.1.120
9217,3.2.1.23
9218,3.2.1.23
9219,3.2.1.23
9220,3.2.1.151
9221,3.2.1.51
9222,3.2.1.51
20713,1.3.1.112
20714,1.14.20.4
20715,1.14.20.4
20717,1.17.1.3
20718,2.4.1.M12
10889,4.2.1.1
10890,4.2.1.104
10891,4.2.1.104
10891,3.5.1.110
8087,3.1.3.12
8088,2.4.1.347
11901,4.3.1.17
11901,4.4.1.28
11901,4.4.1.35
11901,4.4.1.13
11901,4.4.1.25
11902,3.5.99.10
20830,2.1.1.116
20831,4.1.1.28
20831,4.1.1.25
20832,4.1.1.28
20833,2.1.1.140
20834,4.1.1.80
20835,4.2.1.78
20836,2.6.1.1
20836,2.6.1.27
20836,2.6.1.57
20836,2.6.1.5
20837,1.14.18.1
20837,1.10.3.1
20838,2.1.1.128
20839,1.14.16.2
20840,1.14.14.102
5218,2.3.1.30
5219,2.6.99.3
5220,3.5.3.25
5221,6.3.3.5
17182,2.4.1.299
17183,2.4.1.300
17184,2.4.1.300
16832,1.4.99.6
16833,1.4.99.6
16834,1.4.1.25
9231,3.7.1.2
9232,1.13.11.27
9233,1.13.11.5
9234,2.6.1.1
9234,2.6.1.27
9234,2.6.1.57
9234,2.6.1.5
16300,2.5.1.1
16301,4.2.3.26
20391,2.5.1.18
20392,3.4.19.13
20393,3.4.13.23
20394,2.3.1.80
4085,3.2.1.80
6473,5.3.1.33
6474,5.3.1.34
14405,5.4.2.9
14406,4.1.1.82
14407,1.1.1.309
14414,2.1.1.M5
17803,2.4.1.115
17804,1.14.20.4
17805,1.14.20.4
20561,2.7.1.209
20562,5.3.1.33
20563,5.3.1.34
5771,5.4.99.15
5772,3.2.1.141
19742,3.2.1.150
12162,1.1.1.234
4554,1.1.5.3
16310,1.2.3.13
16311,2.6.1.1
16311,2.6.1.27
16311,2.6.1.57
16311,2.6.1.5
16312,4.1.1.83
11835,3.8.1.3
18087,2.5.1.62
18088,1.3.1.75
14553,1.18.1.2
14553,1.18.1.6
14553,1.18.1.3
14554,1.97.1.12
14555,1.10.3.9
14556,7.1.1.6
18619,4.1.1.M15
18620,2.3.1.39
18620,2.3.1.86
18620,2.3.1.85
18621,2.3.1.39
18622,2.3.1.M60
18623,2.3.1.M61
18624,2.3.1.M62
18625,4.2.1.M23
18626,4.1.1.M16
18627,2.3.1.M63
18628,1.14.13.M68
18629,1.14.13.M69
18630,1.13.12.M4
18631,2.3.1.M63
18632,1.1.1.M51
18633,4.2.1.M24
18634,1.14.15.M8
18635,3.1.2.M5
18636,1.13.12.M4
18637,2.3.1.M63
18638,1.14.15.M8
18639,3.1.2.M5
18640,1.1.1.M50
18641,1.1.1.M51
18642,6.3.2.M13
18643,6.3.2.M13
18644,1.1.1.M50
18645,4.2.1.M24
8643,2.4.2.51
8644,2.4.2.51
8645,2.4.2.51
8646,2.4.1.295
8647,2.4.1.295
20725,1.21.99.M4
7620,4.2.1.55
7621,2.3.1.9
7621,2.3.1.16
7622,1.1.1.36
7623,2.8.3.1
7623,2.8.3.8
7624,1.3.8.1
5995,2.7.1.6
5996,2.7.7.10
5996,2.7.7.64
23730,3.1.3.12
23731,2.4.1.36
4476,1.14.13.172
23143,4.2.3.74
7974,7.2.1.1
7974,1.6.5.9
7974,1.6.5.2
7974,7.1.1.2
7977,1.6.5.9
22590,2.7.7.97
22591,1.10.3.4
7972,7.1.2.2
7973,7.5.2.12
7973,7.5.2.13
12401,1.1.1.110
12402,2.6.1.1
12402,2.6.1.27
12402,2.6.1.57
12402,2.6.1.5
12403,1.3.8.15
12404,2.8.3.17
12405,4.2.1.175
9031,1.1.1.61
9032,1.2.1.76
9033,4.2.1.120
9034,2.8.3.18
9035,2.8.3.1
9035,2.8.3.8
9036,2.8.3.M6
9037,1.3.8.1
5659,1.1.1.244
5660,1.2.1.46
16681,1.1.99.14
16682,2.3.3.9
4933,4.1.1.28
4933,4.1.1.25
4934,2.6.1.49
4935,1.10.3.1
4935,1.14.18.1
4936,4.2.1.78
4937,1.14.16.2
20598,3.2.2.10
12028,2.3.1.171
12477,1.2.7.1
4655,2.4.1.245
18992,1.1.1.330
18993,1.3.1.93
18994,4.2.1.134
18995,2.3.1.199
18997,1.14.19.4
18998,1.14.19.30
7938,5.4.4.2
7939,4.2.99.21
21875,1.5.3.1
21876,2.1.1.5
21877,4.3.1.17
21878,4.4.1.28
21878,4.4.1.13
21878,4.4.1.35
21878,4.3.1.17
21878,4.4.1.25
21879,3.5.99.10
21880,2.1.2.1
21881,1.5.8.4
21882,2.1.2.1
5669,2.4.1.238
5669,2.4.1.249
5670,2.3.1.171
5671,2.4.1.249
6270,1.1.1.330
6271,4.2.1.134
6272,1.3.1.93
6273,2.3.1.23
6274,2.3.1.23
6275,1.14.19.47
6276,1.14.19.30
5955,2.3.3.8
10510,4.3.1.20
10511,1.1.99.14
10512,4.1.3.14
6743,1.14.19.44
6744,6.2.1.3
6746,1.1.1.330
6747,1.3.1.93
6748,4.2.1.134
6749,2.3.1.199
20266,2.1.1.243
6277,1.14.19.3
6278,1.14.19.44
6279,6.2.1.3
6281,1.1.1.330
6282,4.2.1.134
6283,1.3.1.93
21205,3.1.3.12
21206,2.4.1.15
16701,6.3.4.4
16702,4.3.2.2
16703,2.7.4.3
6401,2.1.1.5
6402,2.1.2.1
6403,1.5.8.4
6404,2.1.2.1
22641,1.14.20.3
22642,2.3.1.226
22643,6.3.3.6
22644,1.5.5.2
15546,2.3.1.172
15547,2.3.1.214
23344,1.14.19.25
7274,1.2.1.51
5779,1.1.1.60
5780,4.1.1.47
5781,1.1.99.14
5782,2.7.1.165
12516,1.2.1.21
12517,4.1.2.17
12518,2.7.1.51
12519,5.3.1.3
15123,2.7.1.26
15124,2.1.1.343
15125,2.1.1.343
15126,2.6.1.114
15127,2.6.1.114
15128,2.6.1.114
5551,3.1.1.30
5552,1.2.1.26
5553,4.2.1.5
5554,4.2.1.141
8268,3.5.2.10
8269,3.5.3.3
8270,1.5.3.1
8271,1.5.8.3
6241,2.4.1.245
5661,2.7.1.47
5662,5.3.1.3
8157,2.3.1.171
8159,2.4.1.116
11510,1.2.1.26
11511,4.2.1.41
11512,4.2.1.42
22995,4.2.3.124
22996,1.1.99.38
22997,2.4.1.283
22998,3.5.1.112
22999,2.6.1.100
23000,2.6.1.101
5062,1.1.1.60
5063,4.2.1.42
5064,2.7.1.165
5065,4.1.2.20
23038,2.2.1.12
23044,6.2.1.53
23045,1.3.8.14
22782,2.4.1.299
22783,2.4.1.300
22784,2.4.1.299
22785,2.4.1.300
22786,2.4.1.299
22787,2.4.1.300
16152,4.2.3.124
16153,1.1.1.329
16154,2.4.1.283
16155,3.5.1.112
16156,2.6.1.100
16157,2.6.1.101
5337,1.3.1.75
17901,5.4.99.16
19359,3.5.1.16
19360,1.2.1.38
19361,2.3.1.1
19362,2.7.2.8
19363,2.6.1.11
12872,2.4.2.51
12873,2.4.2.51
12874,2.3.1.215
12875,2.3.1.215
19398,1.1.1.390
19399,1.2.1.97
19400,3.1.1.99
19401,4.1.2.58
19402,4.2.1.162
14453,2.1.1.295
14454,2.5.1.39
14457,4.1.1.98
13268,1.1.1.58
13269,4.2.1.7
13270,4.1.2.55
13270,4.1.2.14
13271,2.7.1.178
13271,2.7.1.45
13272,5.3.1.12
17462,1.14.19.9
17463,1.4.3.23
17464,1.13.12.17
17465,2.1.1.164
17466,4.3.3.5
17467,1.21.98.2
21247,2.4.1.115
21248,2.3.1.172
21249,2.4.1.298
21252,2.3.1.215
15250,1.1.1.373
15251,2.7.1.184
15252,4.1.2.57
15253,5.3.1.31
15254,3.2.1.199
4997,2.5.1.10
4998,2.5.1.1
5000,2.5.1.81
5001,4.2.3.178
11486,1.1.1.203
11487,1.2.1.26
11488,4.2.1.41
11489,5.4.1.4
11490,5.5.1.27
22307,1.13.11.27
22308,2.1.1.295
22583,3.5.3.1
22584,1.2.1.41
22585,2.7.2.11
22586,2.6.1.13
22588,2.3.1.M89
22589,1.5.5.2
10132,4.2.1.146
10133,4.1.2.54
10134,1.1.1.365
9488,2.1.3.7
19608,1.1.1.60
19609,4.2.1.40
19610,2.7.1.165
19611,4.1.2.20
7530,2.1.1.197
7531,3.1.1.85
7532,2.3.1.47
7533,1.1.1.100
7534,4.2.1.59
7535,2.3.1.179
7535,2.3.1.41
7536,2.3.1.179
7536,2.3.1.41
7537,2.3.1.179
7537,2.3.1.41
7538,1.1.1.100
7539,4.2.1.59
7540,1.3.1.9
7541,2.3.1.179
7541,2.3.1.41
7542,1.3.1.9
7543,2.3.1.47
17617,1.2.1.26
17618,4.2.1.40
17619,4.2.1.41
12023,5.4.2.10
12024,5.3.1.9
12025,2.3.1.157
12026,2.6.1.16
12027,2.7.7.23
11897,5.3.1.17
11898,1.1.1.127
11899,4.1.2.55
11899,4.1.2.14
11900,2.7.1.178
11900,2.7.1.45
10749,2.4.1.238
10750,2.4.1.298
10751,2.4.1.298
10752,2.3.1.153
17213,6.2.1.14
17214,2.3.1.47
19002,1.2.1.41
19003,1.4.1.4
19003,1.4.1.3
19003,1.4.1.13
19004,2.7.2.11
19005,2.6.1.13
10731,2.4.1.294
10732,2.4.2.50
10733,2.3.1.213
10735,2.3.1.213
10736,2.3.1.213
10443,1.14.14.46
10444,2.3.1.47
10445,2.3.1.47
16253,2.7.1.218
15198,2.3.1.172
15199,2.4.1.298
15202,2.3.1.215
16520,5.4.2.9
16521,4.1.1.82
16522,1.1.1.309
16523,1.13.11.73
23482,4.2.3.12
23483,3.5.4.16
23484,1.1.1.220
14666,3.5.1.59
14667,3.5.2.14
14668,3.5.4.21
14669,1.5.3.1
14670,1.5.8.3
9995,1.2.1.26
9996,4.2.1.41
9997,1.1.1.203
9998,5.5.1.27
12587,2.4.1.115
12588,2.4.1.298
14865,5.3.1.12
14866,3.2.1.31
18073,1.5.4.1
18074,4.2.3.12
18075,3.5.4.3
18076,3.5.4.16
19994,2.4.1.115
16406,1.1.1.10
16407,1.1.1.19
16408,4.1.1.34
16409,1.1.1.45
12476,1.14.18.1
12839,1.2.3.4
22926,4.2.3.12
22927,3.5.4.16
22928,1.1.1.220
22163,2.6.1.1
22163,2.6.1.27
22163,2.6.1.57
22163,2.6.1.5
16075,3.1.1.100
16076,2.1.1.331
16077,2.1.1.332
16078,2.1.1.332
16079,1.3.1.75
16080,4.2.1.169
16081,4.2.1.169
18236,1.1.1.380
17745,2.4.1.299
17746,2.4.1.300
17747,2.4.1.300
8372,1.1.1.215
8373,1.1.1.274
8374,1.1.1.346
19486,1.14.18.1
12599,1.2.7.10
10354,1.14.19.6
10355,1.14.19.1
10357,1.14.19.13
11760,1.1.1.414
5078,1.1.1.234
16411,1.1.1.57
16412,4.1.2.55
16412,4.1.2.14
16413,4.2.1.8
16414,2.7.1.178
16414,2.7.1.45
6066,1.14.13.31
20455,2.4.2.7
20456,3.5.4.2
20457,2.4.2.8
19043,5.3.3.12
4632,4.1.1.2
13479,4.2.3.12
13480,3.5.4.16
13481,1.1.1.220
22755,4.2.1.140
22755,4.2.1.6
22756,4.1.2.55
22756,4.1.2.21
22757,2.7.1.178
22757,2.7.1.58
13572,6.2.1.12
13573,1.14.11.9
13574,5.5.1.6
23240,1.2.1.26
23241,4.2.1.43
23242,4.2.1.176
14551,6.3.2.2
14552,6.3.2.3
17000,2.8.3.2
17001,4.1.1.8
17002,2.8.3.16
5316,2.4.1.255
5317,3.2.1.169
20744,1.1.1.264
20746,2.7.1.12
14342,1.3.1.117
14343,6.2.1.12
14344,5.5.1.6
14345,2.3.1.74
14347,2.4.1.360
14348,4.2.1.M14
14349,1.14.14.162
14350,4.2.1.M14
14351,2.4.1.360
14354,4.2.1.M14
7292,1.2.1.61
7293,1.6.5.6
7294,1.3.1.32
7295,1.13.11.66
7296,1.14.13.167
7297,1.6.5.10
7297,1.6.5.2
7298,1.7.1.6
7298,1.6.5.10
7298,1.6.5.6
7298,1.1.1.50
7298,1.1.1.328
7298,1.8.1.9
7298,1.6.5.5
7298,1.6.5.2
20399,2.1.1.165
20400,2.1.1.165
20401,2.1.1.165
7399,6.2.1.8
7400,3.1.2.10
7401,1.17.1.9
7402,4.1.1.8
7403,1.14.13.43
7404,2.1.1.283
21474,3.1.1.109
21475,3.1.1.109
21476,3.1.1.109
21477,3.1.1.109
21478,3.1.1.109
21479,3.1.1.109
20685,4.3.1.25
20685,4.3.1.23
20686,6.2.1.12
20687,5.5.1.6
13221,1.2.1.17
13222,2.8.3.2
13223,3.1.2.10
13224,1.17.1.9
13225,4.1.1.8
6775,3.5.3.16
13745,1.14.11.9
13746,1.14.11.9
13747,1.14.20.6
13748,1.14.20.6
13749,1.14.20.5
13750,5.5.1.6
13751,1.14.20.5
13752,1.14.14.82
4209,1.6.5.7
4210,1.3.1.32
4211,1.14.13.29
4212,1.13.11.37
4213,1.14.13.166
9678,4.1.1.85
4241,2.5.1.93
4242,1.14.14.174
5980,1.3.99.8
5981,1.1.3.7
5981,1.1.3.47
5982,1.1.3.47
5983,1.1.3.47
5984,1.1.3.47
5985,1.1.3.47
5986,6.2.1.31
22411,1.3.1.117
22412,2.4.1.357
22413,2.3.1.74
14794,1.11.1.11
4203,1.11.1.11
16337,1.21.3.5
16338,1.21.3.4
21034,1.1.1.396
21035,1.3.7.15
21036,1.3.7.15
21037,2.5.1.133
21038,1.3.1.75
18084,2.3.1.245
18085,5.3.1.32
18086,2.7.1.189
20774,2.1.1.65
20775,5.5.1.6
20777,1.14.14.162
13687,1.1.1.130
13688,4.1.1.85
13689,1.11.1.11
13690,2.7.1.53
15076,3.12.1.B1
22667,1.1.1.366
10969,3.2.1.149
10970,3.2.1.149
10971,3.2.1.149
10972,3.2.1.149
10973,3.2.1.149
10974,3.2.1.149
10975,3.2.1.149
10990,2.4.1.345
10991,2.4.1.346
10992,2.3.1.265
10993,2.3.1.265
10994,2.4.1.346
10995,2.4.1.M20
10996,2.4.1.M24
10997,2.4.1.M23
10998,2.4.1.M21
10999,2.4.1.M22
4281,2.1.1.42
11440,4.2.3.104
11441,1.1.1.326
11442,1.14.14.113
5279,1.17.1.3
5280,1.17.1.3
5281,1.17.1.3
19622,1.8.1.2
19623,1.8.4.8
13725,2.7.6.2
13726,2.5.1.3
13727,3.1.3.100
19770,1.8.4.9
19771,2.7.7.4
9101,1.14.13.226
9102,1.14.13.227
9103,1.1.1.M22
9104,3.1.1.114
14280,2.4.1.208
14281,2.4.1.336
10516,1.8.1.2
10517,2.7.7.4
10518,1.8.4.10
4731,1.1.1.308
12671,1.14.13.227
12672,1.1.1.M22
12673,1.14.13.M31
18480,5.4.99.57
14218,1.3.7.14
14219,2.5.1.133
15284,2.7.4.16
15285,2.7.4.9
15285,2.7.4.12
15285,2.7.4.13
15286,2.5.1.3
17215,1.1.1.80
17216,4.1.1.4
17219,1.14.14.1
14491,1.14.20.13
14492,1.14.11.11
14493,1.1.1.236
14494,2.3.1.185
21377,1.14.13.111
8343,2.4.1.46
8344,2.4.1.241
8345,2.4.1.184
8346,2.4.1.184
8347,2.4.1.184
20305,1.8.1.20
23333,1.1.1.80
23334,6.4.1.6
11025,2.7.4.14
11025,2.7.4.22
11026,6.3.4.2
11027,2.7.4.6
4943,3.13.1.4
4944,1.13.11.91
13159,2.7.7.40
13162,2.4.2.61
22369,2.5.1.3
22370,2.7.4.16
22371,2.7.4.9
22371,2.7.4.12
22371,2.7.4.13
17093,3.1.3.84
17095,2.7.1.160
17096,4.6.1.16
18291,1.1.1.80
18292,4.1.1.4
18293,1.1.1.406
18294,1.14.14.1
4541,1.1.1.236
22983,1.5.1.38
22984,1.14.14.5
11551,5.4.2.2
11551,5.4.2.5
11551,5.4.2.8
11551,5.4.2.10
11551,5.4.2.3
11552,3.1.3.69
11553,1.1.1.94
11554,2.4.1.213
11555,2.7.7.27
13180,4.4.1.24
13181,1.1.1.37
13181,1.1.1.337
13181,1.1.1.375
13182,2.6.1.1
14116,3.1.1.6
14117,3.1.1.6
22501,1.2.1.16
21406,2.4.2.7
21407,2.4.2.1
21039,3.5.1.24
21040,3.5.1.74
21041,4.2.1.106
21042,2.8.3.25
21043,2.8.3.25
21044,1.3.1.115
21045,1.3.1.115
21046,1.3.1.114
21047,1.3.1.114
21048,1.3.1.114
21049,1.3.1.114
21050,6.2.1.7
21051,3.5.1.74
21052,3.5.1.24
21053,1.1.1.395
21054,1.1.1.395
21055,6.2.1.7
21056,4.2.1.106
21057,1.1.1.395
21058,1.1.1.395
11946,1.8.1.M2
10169,2.7.6.2
10170,2.5.1.3
10171,3.1.3.100
7818,4.6.1.16
7819,6.5.1.8
15211,3.5.1.99
20033,1.1.1.334
5266,2.1.1.163
19835,2.3.1.278
19836,2.3.1.279
19837,2.3.1.M11
19838,2.3.1.252
19839,3.1.2.M3
19840,6.2.1.M2
19841,1.14.19.M9
17008,3.5.1.24
17009,1.1.1.159
17010,1.1.1.238
17011,1.1.1.176
17012,1.1.1.201
17013,1.1.1.52
17014,1.1.1.391
22632,3.13.1.4
22633,1.13.11.91
22559,1.1.1.25
22560,4.2.1.10
22561,2.5.1.19
22562,2.7.1.71
22563,4.2.3.5
17483,1.13.11.34
17484,1.13.11.31
17487,1.13.11.33
14291,1.17.99.6
14292,2.4.2.29
14293,2.4.99.17
14096,1.1.1.145
14097,2.3.1.176
14100,2.3.1.16
14110,5.3.3.1
11603,2.1.1.9
11605,2.1.1.9
19566,3.1.1.4
19567,3.3.2.2
19568,3.3.2.2
19569,3.1.1.4
19570,3.1.4.3
19571,3.1.4.3
19572,3.1.4.39
19573,3.1.4.39
19499,1.2.1.81
12462,2.1.1.163
20442,1.7.1.13
20443,1.17.99.6
20444,2.4.2.29
20445,2.4.99.17
4414,6.3.5.2
4415,1.1.1.205
4416,2.7.4.8
4417,2.7.4.6
8742,1.14.19.42
8743,1.14.19.23
8744,1.14.19.35
8745,1.14.19.23
8746,1.14.19.35
8747,1.14.19.23
8748,1.14.19.35
8749,1.14.19.23
8750,1.14.19.35
8751,1.14.19.23
8752,1.14.19.35
8753,1.14.19.42
8754,1.14.19.23
8755,1.14.19.35
8756,1.14.19.42
8757,1.14.19.23
8758,1.14.19.35
8759,1.14.19.35
8760,1.14.19.35
8761,1.14.19.35
8762,1.14.19.35
8763,1.14.19.23
8764,1.14.19.35
8765,1.14.19.35
8766,1.14.19.35
8767,1.14.19.35
8768,1.14.19.35
8769,1.14.99.35
23248,1.8.1.17
15287,3.1.4.2
15288,2.7.8.2
12463,2.4.2.64
22502,1.1.1.213
22502,1.1.1.357
22502,1.1.1.209
22502,1.1.1.50
22503,1.1.1.64
22504,1.3.99.5
22111,5.4.3.7
8333,4.4.1.11
8334,2.1.1.334
16966,6.2.1.26
16967,4.2.1.113
16968,4.2.99.20
16969,3.1.2.28
16970,5.4.4.2
16971,2.2.1.9
18138,3.1.1.100
18139,2.1.1.331
18140,2.1.1.332
18141,2.1.1.332
18142,1.3.1.75
18143,4.2.1.169
18144,4.2.1.169
6493,2.4.1.336
6494,2.4.1.241
22547,1.1.1.76
16936,1.13.11.25
16937,1.14.14.12
16938,1.14.15.30
16939,3.7.1.17
16940,1.2.1.87
16941,4.1.3.43
16942,6.2.1.41
16943,1.3.99.4
16945,4.2.1.132
16946,1.1.1.145
16948,1.1.1.35
16949,2.3.1.16
16954,2.3.1.16
16956,4.2.1.119
